1048,RODD LOCKSMITHS PTY LTD (KARRUNG),13 Armstrong Street North,Ballarat  Vic   3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
1049,RAPID MINI CHIP & TREE REMOVAL,20 Panorama Drive,Delacombe  Vic  3356,,0409 677 740,,,-1,N
1050,BALLARAT & DISTRICT ASBESTOS REMOVAL,PO Box 239,Buninyong  Vic  3357,,0424 742 825,,badaasbestos@optusnet.com.au,-1,N
1051,BUNINYONG WATER CARTAGE,PO Box 221,Buninyong PO  3357,,0400 152 437,,,-1,N
1052,PETER CRANAGE,c/- 105 Dana Street,Ballarat  Vic  3350,,,,pcranage@ucare.org.au,-1,N
1053,NETPIC,PO Box 121,Miners Rest  Vic  3352,,1300 855 055,1300 799 299,netpic@netpic.com.au,-1,N
1054,MODERN TEACHING AIDS PTY LTD (MONTESSORI),PO Box 608,Brookvale  NSW  2100,,1800 251 497,1800 151 492,accounts@teaching.com.au,-1,N
1055,THE EDUCATIONAL EXPERIENCE (MONTESSORI),PO Box 860,Newcastle  NSW   2300,,02 4923 8222,02 4942 1991,,-1,N
1056,CLEVER PATCH PTY LTD (YUILLE),PO Box 7,HRMC  NSW  2310,,02 4014 8300,02 4014 8333,accounts@cleverpatch.com.au,-1,N
1057,BALLARAT MOWERS & CHAINSAWS,PO Box 183N,Ballarat  Vic  3350,,03 5339 8113,03 5339 8114,,-1,N
1058,MCMILLANS OF METUNG RESORT,155 Metung Road,Metung  Vic  3904,,03 5156 2283,,info@mcmillansofmetung.com.au,-1,N
1059,SF GLASS,PO Box 502W West,Ballarat  Vic  3350,,0400 334 482,03 5333 3775,wiz13@westnet.com.au,-1,N
1060,TEACHER LEARNING NETWORK (ALFREDTON),PO Box 363,Abbotsford  Vic   3067,,03 9418 4992,03 9416 4686,rduke@tln.org.au,-1,N
1061,JUDY ROWLANDS,C/- 103 Lydiard Street South,Ballarat  Vic  3350,,,,jrowlands@ucare.org.au,-1,N
1062,CANYA DANTZ (BUNINYONG),PO Box 5238,Warrnambool  Vic  3280,,,,,-1,N
1063,JOANNE SCHERGER,521 Browns Road,Scarsdale   Vic  3351,,03 5342 8288,,joscherger@bigpond.com,34,N
1064,BARTROP REAL ESTATE,PO Box 317,Ballarat  Vic  3353,,03 5331 1011,03 5333 3098,realestate@bartrop.com.au,-1,N
1065,FLICK ANTICIMEX PTY LTD (KARRUNG),7 Waterson Court,Golden Square  Vic   3555,,03 4433 2803,03 4433 2810,accounts.receivabloe@au.issworld.com,-1,N
1066,FOOTSCRAY CITY COLLEGE COUNCIL,Kinnear Street,Footscray  Vic  3011,,03 8387 1500,03 8387 1599,,-1,N
1067,OMNI HEALTHCARE BALLARAT,206 Creswick Road,Ballarat  Vic  3350,,03 5333 4006,03 5333 3825,,-1,N
1068,SPECTRUM FIRE & SECURITY,C/- PO Box 5009,Hallam  Vic  3803,,03 9796 3361,03 9796 3362,arremit@spectrumfire.com.au,-1,N
1069,FOCUS ON FURNITURE PTY LTD,Homemaker Centre,"Shop 10, 333 Gillies Street",Wendouree  Vic  3355,03 5339 2558,03 5339 1833,,-1,N
1070,U SAVE MINIBINS,155 Navigators Road,Navigators   Vic  3352,,0432 640 993,,,-1,N
1071,CABURS,162 Craig Road,DEVON MEADOWS  VIC  3977,,03 9810 3380,03 9810 3169,CBCathyB@aol.com,-1,N
1072,OFFICEWORKS (ALFREDTON),GPO Box 1816,Melbourne  Vic  3001,,1300 633 423,1300 361 001,eft@officeworks.com.au,-1,N
1073,MELANIE LISHMAN,C/- UnitingCare Ballarat,105 Dana Street,Ballarat  Vic  3350,,,,-1,N
1074,MIDLAND IRRIGATION (AUST) P/L,1009 Latrobe Street,Ballarat  Vic  3350,,03 5336 3600,03 5336 3500,ballarat@midlandirrigation.com.au,-1,N
1075,WALLER & CHESTER (BUNINYONG),PO Box 147,Ballarat  Vic  3353,,03 5332 1616,03 5332 7380,sales@wchester.com.au,-1,N
1076,THRIFTY,Lyme Hill Pty Ltd,1001 Norman Street,Wendouree  Vic  3355,5339 2676,5338 2622,,-1,N
1077,DARREN NOONAN,15 Malahide Drive,Miners Rest  Vic  3352,,,,,34,N
1078,HIGHMONT GLASS PTY LTD,116 Fyans Street,Geelong South  Vic  3220,,03 5222 0111,03 5221 2342,,-1,N
1079,GRAFFITI REMOVAL BALLARAT,1/2b Holmes Street,Ballarat  Vic  3350,,,,,34,N
1080,RODD LOCKSMITHS PTY LTD (LIFELINE),13 Armstrong Street North,Ballarat  Vic  3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
1081,MATTHEW VANDELAAK,9 Vaughan Road,Ferntree Gully  Vic  3156,,03 9758 2009,,,34,N
1082,BALLARAT PSYCHOLOGICAL SERVICE (CC),PO Box 218W,Ballarat West  Vic  3350,,03 5332 1621,03 5331 5079,bpsych@netconnect.com.au,-1,N
1083,BALLARAT BIG VAC,19 Vaughan Street,Clarendon  Vic  3352,,0409 503 778,,ballaratbigvac@live.com.au,-1,N
1084,ALAN BURNS SIGNS PTY LTD,14 Heinz Road,Ballarat  Vic  3350,,03 5335 6397,03 5335 9472,signs@alanburnssigns.com.au,-1,N
1085,LEN ROBINSON PLUMBING,318 Fussell Street,Ballarat  Vic  3350,,03 5331 5638,,,-1,N
1086,G C PROPERTY MAINTENANCE,PO Box 1644,Mail Centre,BALLARAT 3354,407387352,,gary@gcpm.com.au,-1,N
1087,STRATEGY SUPERANNUATION FUND,Locked Bag 1001,Wollongong DC  NSW  2500,,1300 368 458,,,34,N
1088,ADROIT FENCING & ENGINEERING PTY LTD,PO Box 22,Sebastopol  Vic  3356,,03 5336 3732,03 5336 3991,accounts@adroitfencing.com.au,-1,N
1089,ACTA,PO Box 1047,Parramatta  NSW   2124,,,,,-1,N
1090,GREENE'S TELEVISION SERVICE P/L,149 Humffray Street North,Ballarat  Vic  3350,,03 5332 6256,03 5332 7597,,-1,N
1091,CHRISTINE ELDRIDGE,c/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
1092,CAMBUR MOTORS,4-8 Wells Road,Frankston   Vic  3199,,,,,-1,N
1093,CENTRAL VICTORIA REFRIGERATION REPAIRS,PO Box 226R,Redan  Vic 3350,,03 5336 4229,,,-1,N
1094,NATIONAL AUSTRALIA BANK ACCESS PAY ACCOU,C/- 105 Dana Street,Ballarat  Vic   3350,,,,,36,N
1095,ANNE WATSON,4 Norfolk Avenue,Lake Gardens  Vic  3355,,2754,,awatson@ucare.org.au,-1,N
1096,MICHAELS FURNITURE (BALLARAT),1265-1267 Howitt Street,Wendouree  Vic  3355,,03 5338 2422,03 5338 2322,ballarat@michaelsfurniture.com.au,-1,N
1097,BALLARAT EMERGENCY PLUMBING,10 Ashley Court,Alfredton  Vic  3350,,0408 342 300,03 5334 2779,,-1,N
1098,FAR LANE TREE & STUMP REMOVALS,36 Lidgett Street,Bacchus Marsh  Vic  3340,,425370100,,,-1,N
1099,THE SALVATION ARMY - HORSHAM,PO Box 1877,Horsham  Vic   3402,,03 5382 1770,03 5382 5589,,-1,N
1100,CHANELLE BURNS,c/- 79 Mahers Road,Warrenheip  Vic  3352,,,,,-1,N
1101,D & J WILSON NOMINEES PTY LTD,PO Box 860,Bacchus Marsh  Vic 3340,,03 5367 2725,03 5367 2479,,-1,N
1102,BALLARAT KINESIOLOGY,29 Pindari Drive,Mount Clear  Vic  3350,,0411 773 134,,annabel@ncable.net.au,34,N
1103,R.T.C. PERFECTION CARPET SERVICES,6 La Cote Road,Greendale  Vic  3341,,03 5368 7513,03 5368 7514,rtcperfection@internode.on.net,-1,N
1104,TGM GROUP PTY LTD,PO Box 563W,Ballarat  Vic  3350,,03 5330 8888,03 5333 3815,accounts@tgmgroup.com,-1,N
1105,CORRECTLY DUNN CLEANING (WAUBRA),PO Box 1115,Wendouree Village  Vic  3355,,03 5337 6880,,Jesoliv@Bigpond.com.au,-1,N
1106,ASIC,Level 24/120 Collins Street,Melbourne  Vic  3000,,03 9280 3200,,,34,N
1107,BALLARAT BLINDS & CURTAINS,315 Mair Street,Ballarat  Vic  3350,,03 5333 3935,03 5332 1366,sue@ballaratblinds.com.au,-1,N
1108,SHANE EDWARDS PLUMBING,136 Humffray Street North,Ballarat  Vic  3350,,,,,-1,N
1109,DOWN & DEAD PEST CONTROL (LIFELINE),PO Box 1195,Ballarat MC   3354,,03 5334 7452,03 5334 7542,downdead@bigpond.com,-1,N
1110,WALLER & CHESTER (LIFELINE),PO Box 147,Ballarat  Vic  3353,,03 5332 1616,03 5332 7380,sales@wchester.com.au,-1,N
1111,OFFICE VISION,PO Box 4080,Alfredton  Vic  3350,,03 5337 6677,03 5337 6688,sales@officevision.com.au,-1,N
1112,VOLUNTEERING VICTORIA INC,"Level 2, 491 King Street",West Melbourne   Vic  3003,,03 8327 8500,03 8327 8599,c.whiteside@volunteering.org.au,-1,N
1113,PEOPLE @ WORK,PO Box 1987,Geelong  Vic  3220,,03 5221 5599,03 5222 3834,klock@gforce.org.au,-1,N
1114,WERRIBEE HYUNDAI CHRYSLER JEEP,37-43 Cherry Street,Werribee  Vic  3030,,03 9741 4444,,,-1,N
1115,TWELFTH MARLIN PTY LTD,46 Labillere Street,Bacchus Marsh   Vic  3340,,03 5367 3427,,,-1,N
1116,MARMEC PTY LTD,PO Box 2691 Bakery Hill,Ballarat  Vic  3354,,03 5339 9625,03 5339 9624,admin@marmec.com.au,-1,N
1117,RUBBERTOUGH INDUSTRIES PTY LTD,PO Box 1184,Warragul  Vic  3820,,03 5622 0693,03 5623 3811,admin@rubbertough.com.au,-1,N
1118,BALLARAT SOLAR PLUMBING PTY LTD,PO Box 302,Ballarat  Vic  3353,,0413 603 040,,bsp@ncable.net.au,-1,N
1119,NORTHERN ANTENNAS & AUDIO VISUAL,9 Streeton Avenue,Caroline Springs  Vic  3023,,0425 724 186,,northernantennasandaudiovisual@dodo.com,-1,N
1120,PROTECTOR ALSAFE PTY LTD,209A Gillies Street,Wendouree  Vic  3355,,03 5338 1673,03 5339 1388,,-1,N
1121,HITCHCOCK ELECTRICAL SERVICES,PO Box 745,Buninyong  Vic  3357,,0428 744 623,,simonahitch@gmail.com,-1,N
1122,BALLARAT WOODHEATERS & GAS LOG FIRES P/L,845 Howitt Street,Wendouree  Vic  3355,,03 5338 2586,03 5339 5215,,-1,N
1123,WERRIBEE KIA,22 Morris Rd,Hoppers Crossing VIC 3029,,399743799,397494388,sales@werribeekia.com.au,-1,N
1125,BT BUSINESS SUPER,GPO Box 2919,Adelaide  SA   5001,,,,,34,N
1126,BEC PAGE,c/- Montessori Pre-school,Darley Road,Bacchus Marsh  Vic  3340,,,,-1,N
1127,GAGIN PTY LTD,50 School Road,Balliang East  Vic  3340,,03 5369 5221,03 5369 5293,greybox_grasslands@bigpond.com,-1,N
1128,ACCESSPAY PTY LTD,125 Rundle Street,Kent Town  SA  5067,,,,info@accesspay.com.au,-1,N
1129,K W GALLERY,2/34 Turner Avenue,Glen Huntly  Vic  3163,,0400 339 336,03 8679 3331,wholesale@kwgallery.com.au,-1,N
1130,THE ASTHMA FOUNDATION VICTORIA,491-495 King Street,West Melbourne   Vic  3003,,03 9326 7088,03 9326 7055,afv@asthma.org.au,-1,N
1131,BALLARAT SAND & SOIL,PO Box 102,Wendouree  Vic  3355,,03 5338 1018,03 5338 1997,ballsand@vic.chariot.net.au,-1,N
1132,KEATRONICS AUSTRALASIA (REIDS),PO Box 35,Brown Hill  Vic  3350,,0421 759 647,,keatronics@hotmail.com,-1,N
1133,ENHANCE ACCESSORIES PTY LTD,PO Box 792,Albany Creek  QLD  4035,,1800 259 164,1800 264 327,enquiries@enhanceaccessories.com,-1,N
1134,ZAHRA SABIR (DHANJI),c/- Gisborne Road,Darley  Vic  3340,,,,,-1,N
1135,DOMAIN REGISTER PTY LTD,"Level 3, 480 Collins Street",Melbourne  Vic  3000,,1300 522 122,,,-1,N
1136,JENNIFER CULLINGER,c/- Gisborne Road,Darley  Vic  3340,,,,,-1,N
1137,GLOBAL KIDZ OZ PTY LTD,PO Box 1979,Cleveland DC  QLD  4163,,1300 320 065,,culture@globalkidsoz.com.au,-1,N
1138,WEX GROUP PTY LTD,PO Box 2845,Allansford  VIC  3277,,0417 901 033,03 5565 1998,,-1,N
1139,JUDITH MCKENNA,408 Walker Street,Ballarat North,,,,,-1,N
1140,BALLARAT TRAILERS & TOWBARS,4 Carngham Road,Ballarat   Vic   3350,,03 5336 4900,03 5336 4944,,-1,N
1141,DAVID & DIANE ANSTIS PTY LTD,8 Luth Street,Sebastopol  Vic  3356,,03 5336 2039,03 5336 3741,,-1,N
1142,ONTIME PLUMBING & ELECTRICAL SERVICES,PO Box 101,Miners Rest  Vic  3352,,0438 346 372,,hoffmannpc@hotmail.com,-1,N
1143,EUREKA VETERINARY HOSPITAL,121 Creswick Road,Ballarat  Vic    3350,,03 5333 5959,03 5333 5962,eurekavet@ncable.net.au,-1,N
1144,COUNTRY VIC WINDSCREENS,PO Box 2,Creswick  Vic  3363,,0419 894 467,,,-1,N
1145,HIGHPOINT PRODUCTIONS,21 John Street,Wendouree  Vic  3355,,03 5340 0736,,greggsy2000@optusnet.com.au,34,N
1146,DAHLSENS BUILDING CENTRES PTY LTD,PO Box 1039,Hawthorn East   Vic  3122,,03 5335 8111,,,-1,N
1147,RADCLIFFE SUPER FUND,PO Box 381,Ballarat Vic  3353,,03 5338 8877,,,34,N
1148,QUANTUM DIAGNOSTICS,PO Box 342,Bayswater  WA  6933,,1800 819 820,08 9238 0761,info@quantumdiagnostics.com.au,-1,N
1149,ANGOW & HATT PTY LTD (REIDS),512 Mair Street,Ballarat  Vic  3350,,03 5331 7500,,anghat@ncable.net.au,-1,N
1150,THE EDUCATIONAL EXPERIENCE (WAUBRA),PO Box 860,Newcastle  NSW  2300,,02 4923 8222,02 4942 1991,,-1,N
1151,COOL COCONUT,PO Box 1024,Mullumbimby  NSW  2482,,02 6684 2599,02 6684 2799,sales@coolcoconut.com,-1,N
1152,NATURE DIRECT,PO Box 324,Sumner Park QLD  4074,,1800 148 133,,,-1,N
1153,TRIANGLE CONSULTING,Attention: Nick Karr,PO Box 718,Macleod  Vic  3085,0468 686 220,,nick@triangleconsulting.co.uk,-1,N
1154,EDUCATIONAL & BEHAVIOURAL CONSULTANCY PT,PO Box 31,Greenwith  SA   5125,,08 8288 0925,08 8288 0847,ebc@iprimus.com.au,-1,N
1155,FIRE & SAFETY AUSTRALIA PTY LTD,6-7 Hartnett Close,Mulgrave  Vic  3170,,1300 885 530,03 8526 8880,,-1,N
1156,FUNFARM 2 U,PO Box 3052,Waurn Ponds  Vic   3052,,0404 849 433,,info@funfarm2u.com.au,-1,N
1157,BA'S AUDIO WORKSHOP PTY LTD,8 Eastwood Street,Ballarat  Vic  3350,,03 5333 4465,03 5331 5851,,-1,N
1158,BALLARAT PSYCHOLOGICAL SERVICE (PC),PO Box 218W,Ballarat West  Vic  3350,,03 5332 1621,03 5331 5079,bpsych@netconnect.com.au,-1,N
1159,DECORATIVE LIGHTING,PO Box 245,Aldgate  SA   5154,,08 8177 0880,08 8398 0763,sales@tiffanyconnection.com.au,-1,N
1160,FINDING FUTURES,PO Box 669,Ballarat  Vic   3353,,03 5333 3846,03 5333 4557,info@findingfutures.com.au,-1,N
1161,WODONGA TAFE,PO Box 963,Wodonga  Vic  3689,,,,finance@wodongatafe.edu.au,-1,N
1162,FOOTPRINT BOOKS,1/6a Prosperity Parade,Warriewood  NSW  2102,,02 9997 3973,02 9997 3185,sales@footprint.com.au,-1,N
1163,TIFFANY CONNECTION,PO Box 245,Aldgate  SA   5154,,08 8398 0576,08 8398 0763,sales@tiffanyconnection.com.au,-1,N
1164,HARLEQUIN DESIGNS,915 Macarthur Street,Lake Wendouree  Vic   3355,,03 53333 4848,03 5332 8898,enquiries@harlequindesigns.com.au,-1,N
1165,TRANSACT VICTORIA COMMUNICATIONS (KARRUNG),10 Neerim Crescent,Mitchell Park  Vic  3355,,133 061,,enquiries@transact.com.au,-1,N
1166,BALLARAT MOWING SERVICES,41 Chase Blvd,Alfredton 3350,,0498 483 091,,BallaratMowingServices@y7mail.com,34,N
1167,DELA LANDSCAPING SUPPLIES,PO Box 421,Sebastopol  Vic  3356,,03 5336 4442,,,-1,N
1168,HARNESSING WELLNESS,3/870 Station Street,Box Hill North  Vic   3129,,0407 549 839,03 9897 4146,naomi_ross@optusnet.com.au,34,N
1169,LEONIE QUARRELL,c/- 105 Dana Street,Ballarat  Vic  3350,,ext 2713,,lquarrell@ucare.org.au,-1,N
1170,ARRIVE ON TIME BALLARAT 19,305 Dalgleishs Road,Beaufort  Vic  3373,,0403 206 544,,aotrossi@antmail.com.au,-1,N
1171,NEVERFAIL SPRINGWATER LTD (LIGHT LOUNGE),GPO Box 145,Sydney  NSW  2001,,133 037,,HOremittances@neverfail.com.au,-1,N
1172,NEVERFAIL SPRINGWATER LTD (LYDIARD),GPO Box 145,Sydney  NSW  2001,,133 037,,HOremittances@neverfail.com.au,-1,N
1173,JODIE KOLBE,c/- Montessori,,,,,,-1,N
1174,CANON FINANCE,"Building 1, Unipark",195 Wellington Road,Clayton  Vic  3168,132 353,03 8585 8588,,-1,N
1175,MAIR STREET GENERAL PRACTICE,1011 Mair Street,Ballarat  Vic   3350,,03 5331 2988,03 5332 4667,,34,N
1176,MP CONSTRUCTION SERVICES PTY LTD,5 Avenwood Close,Ballarat   Vic   3350,,0437 813 983,,,27,N
1177,61 DESIGN PTY LTD,PO Box 1636,Bakery Hill   Vic  3354,,1300 728 050,03 5332 2001,accounts@61design.com.au,-1,N
1178,PYRENEES SHIRE COUNCIL,5 Lawrence Street,Beaufort  Vic  3373,,03 5349 1100,03 5349 2068,pyrenees@pyrenees.vic.gov.au,-1,N
1179,PEGASUS ELECTRICAL SERVICES,PO Box 276,Bacchus Marsh  Vic  3340,,0422 222 855,03 5367 2196,pegasuselect@yahoo.com.au,-1,N
1180,EDUCATION NATIONAL (ST LUKES),PO Box 825,Narellan NSW  2567,,02 4647 9840,02 4647 9872,info@educationnational.com.au,-1,N
1181,DEUTSCHER OUTDOOR POWER EQUIPMENT,711 Creswick Road,Ballarat  Vic  3350,,03 5339 4437,03 5339 4438,sales@deutscher.com.au,27,N
1182,RIDGE FURNITURE PTY LTD,Private Bag No 50,Campbellfield  Vic  3061,,03 9357 0199,03 9357 9591,ridge@netspace.net.au,-1,N
1183,ETM CONSULTANCY & TRAINING PTY LTD,25 Oak Street,Beaumaris  Vic  3193,,03 9556 1407,,,-1,N
1184,NEVERFAIL SPRINGWATER LTD (SHEPPERD),GPO Box 145,Sydney  NSW   2001,,133 037,,HOremittances@neverfail.com.au,-1,N
1185,JIGGLE JIGSAWS PUZZLES,471 Nicklin Way,Wurtulla  QLD  4575,,07 5437 7784,07 3251 0649,helen@jigglejigsaws.com,-1,N
1186,LG AUDITING & CONSULTING SERVICES PTY LT,PO Box 770,Ballarat  Vic   3353,,,,,-1,N
1187,RE & CF SWANTON,PO Box 54,Miners Rest  Vic  3352,,,,,-1,N
1188,MICK BRADY APPLIANCE SERVICE,"Factory 6, 8 Norton Drive",Melton  Vic  3337,,03 9743 2206,,,-1,N
1190,CLAYTONS AUSTRALIA PTY LTD,PO Box 600,Toormina  NSW   2452,,02 6652 4200,02 6652 7200,andrew@claytons.com.au,-1,N
1191,TECHCAST AUST PTY LTD,PO Box 200,Sebastopol  Vic  3356,,03 5333 7458,03 5333 7459,techcast@iprimus.com.au,-1,N
1192,BELLACINA PHOTOGRAPHY,Chelsea Misiti,5 Finnin Street,Bacchus Marsh  Vic  3340,0424 056 192,,bellacina@hotmail.com,34,N
1193,CHOICE ISSUES,PO Box 533,Bulimba  QLD  4171,,0404 497 090,,jane@choiceissues.com.au,-1,N
1194,MC PHYSIO,102 Drummond Street South,Ballarat  Vic  3350,,03 5331 9144,03 5331 9891,,34,N
1195,PATTIE MORGAN,56 Bangalore Street,Kensington   Vic   3031,,,,,-1,N
1196,AUSTRALIAN BUSINESS PAGES DIRECTORY,Austel Australia Pty Ltd,"Suite 494, Seabridge House",377 Kent Street,1300 361 935,,,-1,N
1197,CANYA DANTZ (ALFREDTON),PO Box 5238,Warrnambool  Vic  3280,,,,,-1,N
1198,JANE DICKINSON,c/- Alfredton Kinder,6 Balyarta Street,Alfredton   Vic  3350,,,tarrengower@westnet.com.au,-1,N
1199,M & C LOCKWOOD PTY LTD,19 Summit Crescent,Brown Hill  VIc  3350,,0408 519 142,,mcklock@netconnect.com.au,-1,N
1200,C E BARTLETT PTY LTD,PO Box 49,Wendouree  VIc  3355,,03 5339 3103,03 5338 1241,,-1,N
1201,CORPORATE TRAVELLER NSW 112,"Level 1, 95 Macquarie Street",Parramatta   NSW   2150,,02 9687 6562,02 9687 7413,angelique.kotros@corporatetraveller.com.au,-1,N
1202,FIRST STATE SUPER,PO Box 1229,Woolongong   NSW   2500,,,,,34,N
1203,VOCAM AUSTRALIA,1192 Toorak Road,Camberwell  Vic  3124,,03 9809 7777,03 9809 7722,sales@vocam.com,-1,N
1204,SMART COOKIE EDUCATIONAL TOYS & SUPPLIES,166 Holmes Street,Maroubra  NSW   2035,,1800 467 779,,accounts@smartcookietoys.com.au,-1,N
1205,BRAIN GYM,Claire Hocking,43 Young Street,Lara  Vic  3212,03 5282 5985,03 5282 8542,claire@wholebrain.com.au,-1,N
1206,D & T O'LOUGHLIN PAINTING SERVICES,2576 Old Melbourne Road,Dunnstown  Vic  3352,,03 5334 7563,,,-1,N
1207,ID CARDWORLD PTY LTD,5D 256 New Line Road,Dural  NSW   2158,,02 9651 6000,02 9651 6044,sales@idcardworld.com.au,-1,N
1208,ANNA BLAGUS,c/- 105 Dana Street,Ballarat  Vic  3350,,2732,,ablagus@ucare.org.au,-1,N
1209,CHURCH RESOURCES,PO Box 1522,Crows Nest   NSW  1585,,1300 248 724,02 9439 2802,accounts@churchresources.com.au,-1,N
1210,ANEX,"Suite 1, Level 1,",600 Nicholson Street,Fitzroy North  Vic  3068,03 9486 6399,03 9486 7844,,-1,N
1211,RETRO CLEANING SERVICES PTY LTD (UCB),PO Box 173N,Ballarat North  Vic  3350,,04327 758 826,0353 424 738,No email,-1,N
1212,ANGUS EELES PLUMBING PTY LTD (BREEZEWAY),PO Box 1065,Ballarat  Vic  3354,,03 5332 2117,03 5331 4018,,-1,N
1213,HIP POCKET WORKWEAR & SAFETY (REIDS),1103 Howitt Street,Wendouree  Vic  3355,,03 5339 5446,03 5339 6504,ballaratadmin@hippocketworkwear.com.au,-1,N
1214,LDC LOCKSMITHS,451 Camerons Road,Bacchus Marsh  Vic 003340,,0411 344 144,,gavin@ldclocksmiths.com.au,-1,N
1215,BILL EVANS ELECTRICAL,31 Robertsons Road,Bacchus Marsh Vic  3340,,03 5367 8166,,evanselec@optusnet.com.au,-1,N
1216,JOBS AUSTRALIA LIMITED,PO Box  299,Carlton South  Vic   3053,,,,,-1,N
1217,BALLARAT ASSOCIATED FIBROUIS PLASTERS,351 Learmonth Road,Mitchell Park  Vic  3355,,03 5339 1854,03 5339 6737,ballt.assoc.plasterbigpond.com,-1,N
1218,"WENDY JACOBS, ARCHITECT & HERITAGE CONSU",PO Box 193,Ballarat  Vic   3353,,03 5332 9182,,,-1,N
1219,SHONA WILLIAMS,c/- 6 Balyarta Street,Alfredton   Vic  3350,,,,,-1,N
1220,ANTIONETTE WHYTCROSS,c/- 2 Forest Street,Wendouree  Vic  3355,,,,,-1,N
1221,UFS MEDICAL - DOVETON STREET,202 Doveton Street North,Ballarat  Vic  3350,,03 5364 9100,03 5364 9150,,34,N
1222,RENT A FENCE PTY LTD,PO Box 717,Browns Plains  QLD   4118,,1800 137 233,07 3290 2955,,-1,N
1223,NEVERFAIL SPRINGWATER PTY LTD,PO Box 786,Wentworthville  NSW  2145,,133 037,,HOremittances@neverfail.com.au,34,N
1224,BALLARAT TRS,145 Creswick Road,Ballarat  Vic  3350,,,,,-1,N
1225,J DONEGAN & SONS (BUNINYONG),309 ButterFactory Road,Gordon  Vic 3345,,03 5368 9448,,,-1,N
1226,THE OTWAY FLY PTY LTD,PO Box 634,Colac  Vic    3250,,03 5235 9200,03 5235 9388,,-1,N
1227,BRONWYN MCNAUGHTON COUNSELLLING & CONSUL,16 Webster Street,Ballarat  Vic   3350,,0400 637 255,,,34,N
1228,SHOP FOR SHOPS,89 Langridge Street,Collingwood   Vic  3066,,1300 117 467,1300 733 736,accounts@shopforshops.com,-1,N
1229,GREENCAT PROPERTY SERVICES PTY LTD,PO Box 218,Wendouree  Vic  3355,,0438 326 858,,,34,N
1230,DAYLESFORD GLASS,PO Box 333,Daylesford  Vic   3460,,,,,-1,N
1231,CROCKERS,T D Noone Sales Pty Ltd,543 Keilor Road,Niddrie  Vic  3042,03 9374 0110,03 9379 8446,georgina@noone.com.au,-1,N
1232,SURF COAST NEWS AUSTRALIA P/L,PO Box 714,Torquay  Vic  3228,,035264 8412,352648413,admin@surfcoasttimes.com.au,32,N
1233,SOVEREIGN FIRE PROTECTION (YUILLE),PO Box 314,Ballarat  Vic  3353,,03 5331 6022,1300 853 849,admin@sovereignfire.com.au,-1,N
1234,J DONEGAN & SONS (WAUBRA),309 ButterFactory Road,Gordon  Vic  3345,,,,,-1,N
1235,BALLARAT DISTRIBUTION CENTRE (SUNWAYS),22 Agosta Drive,Laverton North  Vic  3026,,03 8671 3322,03 8671 3300,accounts@titandist.com.au,-1,N
1236,BALLARAT DISTRIBUTION CENTRE (KARRUNG),22 Agosta Drive,Laverton North  Vic  3026,,03 8671 3322,03 8671 3300,accounts@titandist.com.au,-1,N
1237,GREEN EN GONDWANA,4 Viola Court,Mount Helen   Vic  3350,,0448 874 549,,gerryskene@bigpond.com,34,N
1238,MOUNT PLEASANT PRIMARY SCHOOL,401 Cobden Street,Ballarat  Vic 3350,,03 5329 1104,03 5332 9910,mount.pleasant.ps@edumail.vic.gov.au,-1,N
1239,CINDY BIGGS,c/- 79 Mahers Road,Warrenheip  Vic    3352,,,,cbiggs@ucare.org.au,-1,N
1240,ELLIOTT PRINT,PO Box 227,Castlemaine  Vic  3450,,03 5472 1788,03 5472 4504,cmaine@elliottprint.com.au,-1,N
1241,SIGN PERFECTION,"Factory 8, 85-91 High Street",Melton  Vic   3337,,03 9743 7711,03 9743 7722,signs@signperfection.com.au,-1,N
1242,FREEDOM FACILITIES MANAGEMENT,4 Hi Tech Place,Seaford  Vic  3198,,,,,-1,N
1243,GEELONG ADVERTISER GROUP,Accounts Receivable,PO Box 468,Parramatta  CBD   NSW  2124,03 9875 8350,,accounts@newsltd.com.au,-1,N
1244,BALLARAT TAXIS,911 Doveton Street North,Ballarat  Vic  3350,,03 5331 4367,,accounts@baltaxis.com.au,-1,N
1245,SELCO IMPORTS PTY LTD,PO Box 155,Balaclava  Vic   3183,,03 8288 1508,03 9545 5554,sales@selco.com.au,-1,N
1246,TIBET HOUSE PTY LTD,55 Crissane Road,Heidelberg West  Vic  3081,,03 9457 7785,03 9455 3350,tibethouse@bigpond.com,-1,N
1247,BUNINYONG GARDEN & RURAL SUPPLIES,PO Box 573,Buninyong  Vic  3357,,03 5341 3627,03 5341 3100,info@buninyongsandandsoil.com.au,-1,N
1248,BALLARAT CASA,Ballarat Health Services,PO Box 577,Ballarat  Vic  3353,03 5320 4002,,,-1,N
1249,MID WEST MUSIC,6 Sturt Street,Ballarat  Vic  3350,,03 5331 6436,,,-1,N
1250,BALLARAT DISTRIBUTION CENTRE (ADMIN),22 Agosta Drive,Laverton North  Vic  3026,,03 8671 3322,03 8671 3300,accounts@titandist.com.au,-1,N
1251,NAOMI IVEY,C/- UnitingCare Ballarat,105 Dana Street,Ballarat  Vic  3350,,,naomij.ivey@gmail.com,-1,N
